1800,2100,0,18.5,0,14,14,6.17,50,3.13,46.09,2638.8,10.43,1477.8,45.15,713
1800,2100,0,18.73,0,6,6,6.24,66,3.09,32,2063.75,11.64,1077.8,31.47,269
1800,2100,0,14.69,0,9,9,4.9,55,2.41,39.78,2606.79,14.99,1004.88,39.24,349
1800,2100,0,22.68,0,22,22,7.56,66,3.95,91.52,6219.66,10.05,3676.46,90.69,2318
1800,2100,0,41.33,0,11,11,13.78,71,7.17,90.87,6506.51,5.83,4958.56,90.05,3422
1800,2100,0,7.68,19,286,286,2.56,7,1.31,2020.06,82042.44,17.64,3179.13,2019.66,82
1800,2100,2,4.9,18,6,6,1.63,18,0.8,90.77,1968.67,14.8,382.49,90.02,121
1800,2100,0,9.64,0,10,10,4.82,26,2.31,61.01,1785.3,10.2,298.33,60.12,0
1800,2100,9,9.63,31,47,47,3.21,41,1.62,203.48,10163.19,17.32,538.82,203.19,0
1800,2100,85,11.81,36,745,745,3.94,0,2.03,831.93,69262.66,23.5,2146.32,831.72,1
1800,2100,0,18.13,0,0,0,18.13,34,8.55,71.38,1893,4.94,1112.5,70.49,672
